4,10,567.0448184528091,-0.768159096037441,302,275.93039992155855,30
4,11,613.5807309093851,-0.8084726473306003,306,274.506578195571,31
4,12,660.3331654104036,-0.8388491344469112,307,273.40042600205794,31
4,13,707.2536402934313,-0.862367130943946,307,272.52338991409147,31
4,14,754.3072986447024,-0.880982449943866,308,271.81592026221654,31
4,15,801.4683781119656,-0.8959912338706054,308,271.23671772193654,31
4,16,848.7174847216111,-0.9082819366894145,309,270.7564077205737,31
4,17,896.0395922406543,-0.9184828017183722,309,270.35358098606497,31
4,18,943.423011419332,-0.9270478465020323,309,270.0123690349982,31
4,19,990.8583723374358,-0.934313437146014,310,269.72076000702214,31
4,20,1038.3382036702665,-0.9405323356220849,310,269.46955747555324,31
4,21,1085.856338238009,-0.9458986795939442,310,269.2515972354661,31
4,22,1133.4077694167,-0.9505627478264823,310,269.06124952641414,31
4,23,1180.9882983809916,-0.9546430720499228,310,268.89402922742585,31
4,24,1228.5944124214514,-0.9582339660953418,310,268.74631888038033,31
4,25,1276.2231514178036,-0.9614112614151631,310,268.6151963825335,31
4,26,1323.8719889059594,-0.9642366022137534,311,268.49826161210734,31
4,27,1371.538767428776,-0.9667604600046514,311,268.3935333096167,32
4,28,1419.2216296705724,-0.9690245144751116,311,268.2993636542115,32
4,29,1466.9189634362053,-0.9710634628587977,311,268.21438363386943,31
4,30,1514.6293688002436,-0.9729063503183484,311,268.13742625165196,31
4,31,1562.351620302323,-0.9745776658815598,311,268.0675161326761,31
4,32,1610.0847209013757,-0.9760977870394328,311,268.0038275132331,31
4,33,1657.8274824652335,-0.9774855728964434,311,267.9456061813715,30
4,34,1705.5792993611713,-0.9787550469975348,311,267.89227822478506,31
4,35,785.5796105653845,-0.8912814175482148,399,191.6973963823065,200
4,36,1801.1069636361267,-0.9809906292476647,311,267.7982006777378,31
4,37,1848.8815717670784,-0.9819777378769761,311,267.7565972735222,31
4,38,1896.6625986498009,-0.9828896806883508,311,267.7181239868966,31
4,39,1944.4495796443116,-0.9837338679208883,311,267.68247925613855,31
4,40,1992.2420362815128,-0.9845170443331065,311,267.6493857390754,31
4,41,2040.0397150453873,-0.9852444551897561,311,267.6186261922523,31
4,42,2087.842104567597,-0.9859218254082651,311,267.5899617635721,31
4,43,2135.648947442742,-0.9865534355752772,311,267.5632127055634,31
4,44,2183.459985077255,-0.9871431935959386,311,267.53822177568077,31
4,45,2231.2748132511606,-0.9876951805722091,311,267.5148242498775,31
